Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-390-U1556-ACDE-20220529-Shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
390,U1556,C,24,X,7,A,520.0,217.04000000000002,246.96,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,158956,254,12033,118448,657,672,16476,-505,82291,14820,23492,812,22919,231756,38251,XRF2,1,2022-11-04,16:20:25,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,540.0,217.06,246.98,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,157076,275,11844,116753,704,778,15992,-275,81870,14967,23905,549,21850,228999,38723,XRF2,1,2022-11-04,16:20:44,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,560.0,217.08,247.0,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,160445,238,12360,120230,732,778,17058,-672,84269,14939,24108,837,20065,235487,38986,XRF2,1,2022-11-04,16:21:04,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,580.0,217.10000000000002,247.02,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,164526,257,13644,128978,718,788,16758,-1622,88935,15345,25225,627,6997,247345,40994,XRF2,1,2022-11-04,16:21:24,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,590.0,217.11,247.03,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,166652,335,13519,130329,658,614,16938,-1313,90083,15157,25930,826,11007,248671,40585,XRF2,1,2022-11-04,16:21:43,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,660.0,217.18,247.1,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,144850,165,9542,101228,616,693,14260,1058,74562,12588,21712,586,19975,211096,36440,XRF2,1,2022-11-04,16:22:05,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,680.0,217.20000000000002,247.12,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,169422,305,13844,130993,623,750,16927,-1879,90651,15326,25295,249,25451,246639,39888,XRF2,1,2022-11-04,16:22:25,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,700.0,217.22,247.14,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,170767,316,13763,130156,775,855,17251,-1626,91095,15558,25675,757,28114,249395,40224,XRF2,1,2022-11-04,16:22:45,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,720.0,217.24,247.16,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,165616,332,13058,125736,687,866,16375,-1443,87444,14509,24686,848,26056,240894,39711,XRF2,1,2022-11-04,16:23:05,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,740.0,217.26000000000002,247.18,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,165012,268,12937,125281,612,646,16448,-1204,86935,14200,25043,629,26057,240728,39512,XRF2,1,2022-11-04,16:23:25,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,760.0,217.28,247.2,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,169371,290,13531,129935,755,674,17163,-1527,90454,15087,25658,715,25820,249476,39308,XRF2,1,2022-11-04,16:23:45,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,780.0,217.3,247.22,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,169183,293,13763,130467,685,892,17417,-1240,91151,14766,25861,900,23416,249561,38886,XRF2,1,2022-11-04,16:24:05,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,800.0,217.32000000000002,247.24,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,170533,339,14099,131667,762,918,17601,-1839,91482,14952,25745,859,22344,252243,40073,XRF2,1,2022-11-04,16:24:25,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,820.0,217.34,247.26,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,169696,254,13765,132196,704,1093,17621,-2245,91182,15124,25995,1043,18451,253440,39379,XRF2,1,2022-11-04,16:24:46,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,840.0,217.36,247.28,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,172764,283,14354,134637,725,816,17811,-2185,92554,15143,26175,673,21648,256551,40063,XRF2,1,2022-11-04,16:25:06,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,860.0,217.38000000000002,247.3,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,173058,299,14027,133803,860,921,18410,-2022,92439,16114,26286,723,24983,255317,39838,XRF2,1,2022-11-04,16:25:26,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,880.0,217.4,247.32,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,173979,368,14558,136832,756,732,17686,-2116,94189,16355,26578,951,19234,258739,40487,XRF2,1,2022-11-04,16:25:46,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,900.0,217.42000000000002,247.34,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,174852,440,14908,136712,970,905,17930,-2465,93829,16335,26858,764,25514,255572,40812,XRF2,1,2022-11-04,16:26:06,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,920.0,217.44,247.35999999999999,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,176991,373,15112,139794,934,872,18395,-2230,96260,16590,26958,670,18577,263255,41303,XRF2,1,2022-11-04,16:26:26,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,940.0,217.46,247.38,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,176472,289,14584,137134,771,556,18391,-2561,95770,16436,26957,1058,19725,263230,40244,XRF2,1,2022-11-04,16:26:46,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,960.0,217.48000000000002,247.4,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,175562,410,14715,135433,768,798,17688,-2393,94191,16125,26371,716,25045,259093,41233,XRF2,1,2022-11-04,16:27:07,YEON,2022-11-29 20:54:01,
390,U1556,C,24,X,7,A,980.0,217.5,247.42,44840232,SHLF11542221,10,0.15,6,9,10,12,No-Filter,159665,301,12868,122316,669,893,15754,-990,84123,13703,23929,772,23589,233034,36648,XRF2,1,2022-11-04,16:27:27,YEON,2022-11-29 20:54:01,
390,U1556,C,25,X,1,A,20.0,218.02,247.955,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,169753,270,12106,123645,702,983,24540,-2172,85881,16839,25023,856,20770,244934,41529,XRF2,1,2022-11-04,17:13:34,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,40.0,218.04,247.975,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,172604,321,12878,128575,934,1021,22798,-2222,89010,18131,25813,583,20316,252620,40233,XRF2,1,2022-11-04,17:13:54,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,60.0,218.06,247.995,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,174877,414,13280,130467,788,1006,23591,-2564,88860,18669,25828,815,24050,252748,41156,XRF2,1,2022-11-04,17:14:14,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,80.0,218.08,248.01500000000001,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,168937,294,12257,122684,640,947,23206,-2117,86085,17401,25013,953,19238,245807,40983,XRF2,1,2022-11-04,17:14:35,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,110.0,218.11,248.04500000000002,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,174049,284,12484,125950,742,1155,24491,-2302,87514,18417,26085,955,23325,254212,40955,XRF2,1,2022-11-04,17:14:55,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,120.0,218.12,248.055,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,176678,344,13018,128686,866,1178,24904,-2448,89165,18454,26089,585,24121,258202,41618,XRF2,1,2022-11-04,17:15:15,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,140.0,218.14,248.075,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,179761,327,13689,134718,966,1088,23200,-2525,92184,19040,26730,746,23432,264291,41951,XRF2,1,2022-11-04,17:15:36,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,160.0,218.16,248.095,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,177148,372,14073,135607,965,1042,24419,-2905,92077,19512,26740,878,10556,264322,41883,XRF2,1,2022-11-04,17:15:56,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,180.0,218.18,248.115,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,173246,341,13388,132321,877,802,23332,-2830,89671,18546,25790,621,14022,254994,41436,XRF2,1,2022-11-04,17:16:16,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,200.0,218.2,248.135,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,185311,335,14741,141529,1080,1210,24420,-3521,96827,21099,28158,683,22809,273191,42586,XRF2,1,2022-11-04,17:16:37,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,220.0,218.22,248.155,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,184347,486,14511,139115,1117,1239,25083,-3370,95018,20409,27982,794,29079,268269,42063,XRF2,1,2022-11-04,17:16:57,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,240.0,218.24,248.175,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,179496,261,13554,134260,936,1140,24839,-2912,90515,20364,26827,875,26932,259316,42396,XRF2,1,2022-11-04,17:17:17,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,260.0,218.26,248.195,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,182937,397,13950,135849,1058,1136,24296,-3262,93999,19985,27896,759,31538,265637,42413,XRF2,1,2022-11-04,17:17:37,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,280.0,218.28,248.215,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,183946,351,14264,138097,1079,1018,24027,-3404,94226,21141,27759,778,29969,268036,42589,XRF2,1,2022-11-04,17:17:58,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,300.0,218.3,248.235,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,181951,386,13964,135489,932,1099,25801,-3490,92692,19945,27309,790,29133,262730,42678,XRF2,1,2022-11-04,17:18:18,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,320.0,218.32,248.255,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,178364,324,13888,133101,974,1293,25233,-3289,90209,20339,26489,853,27236,258013,41575,XRF2,1,2022-11-04,17:18:38,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,340.0,218.34,248.275,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,184696,318,14559,139180,1285,1318,24289,-3347,94747,20904,28083,781,30932,269757,41932,XRF2,1,2022-11-04,17:18:58,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,360.0,218.36,248.29500000000002,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,186581,386,14742,141333,1161,1149,25333,-3687,97771,21201,28214,909,22856,277791,42657,XRF2,1,2022-11-04,17:19:19,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,380.0,218.38,248.315,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,182832,365,14337,137438,896,1219,26275,-3512,94367,20035,27538,717,21182,269104,42600,XRF2,1,2022-11-04,17:19:39,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,400.0,218.4,248.335,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,183751,302,14456,140392,992,1153,25709,-3713,96565,21140,27946,918,18530,271714,42579,XRF2,1,2022-11-04,17:19:59,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,420.0,218.42,248.355,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,187374,353,15227,143601,1370,1323,24361,-3603,98829,21338,28516,885,23569,277180,42360,XRF2,1,2022-11-04,17:20:20,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,440.0,218.44,248.375,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,187071,412,14746,142770,1004,1165,24704,-3796,97242,20871,28546,995,28996,272135,43277,XRF2,1,2022-11-04,17:20:40,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,460.0,218.46,248.395,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,181625,395,14240,136844,1032,1186,24582,-3426,94157,20331,27074,818,25758,266311,41353,XRF2,1,2022-11-04,17:21:00,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,480.0,218.48,248.415,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,182826,325,14361,137535,749,1232,24839,-3670,95134,18275,27348,684,26135,266802,43364,XRF2,1,2022-11-04,17:21:20,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,500.0,218.5,248.435,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,176673,406,13735,133850,807,1049,22623,-2664,92003,17928,26095,838,24516,257168,41735,XRF2,1,2022-11-04,17:21:41,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,520.0,218.52,248.455,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,170869,362,12392,126138,600,1055,22208,-2550,87716,17805,25131,738,23582,247391,41393,XRF2,1,2022-11-04,17:22:01,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,560.0,218.56,248.495,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,181471,331,13685,134783,890,1081,24675,-3398,94640,18932,27526,716,24065,266426,42024,XRF2,1,2022-11-04,17:22:21,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,590.0,218.59,248.525,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,185255,397,14579,141617,916,992,22870,-3377,97687,19383,27834,667,26171,271482,42422,XRF2,1,2022-11-04,17:22:42,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,600.0,218.6,248.535,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,182516,406,14474,138636,880,1126,23989,-2967,96387,18371,27547,768,27044,264807,42420,XRF2,1,2022-11-04,17:23:02,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,620.0,218.62,248.555,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,174394,319,13385,132085,876,925,22480,-2633,91401,17802,25844,902,23821,252352,42194,XRF2,1,2022-11-04,17:23:22,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,640.0,218.64,248.575,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,169170,290,12366,124259,768,1037,22451,-1726,88316,17645,25389,888,24960,244509,40270,XRF2,1,2022-11-04,17:23:42,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,660.0,218.66,248.595,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,173538,261,13166,127762,831,867,22575,-2088,90564,18039,25875,717,27630,250164,41219,XRF2,1,2022-11-04,17:24:03,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,680.0,218.68,248.615,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,173538,333,13257,130913,814,1062,21907,-2462,91403,17716,25478,702,25565,249537,41411,XRF2,1,2022-11-04,17:24:23,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,690.0,218.69,248.625,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,171797,285,12738,126182,843,887,23320,-2088,90022,17284,25550,696,25462,248896,40480,XRF2,1,2022-11-04,17:24:43,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,740.0,218.74,248.675,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,180063,344,14501,136773,1033,993,24491,-3078,94681,19108,27142,749,27162,259521,42170,XRF2,1,2022-11-04,17:25:04,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,760.0,218.76,248.695,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,173715,378,13269,130407,751,1142,21691,-2403,90942,17568,25879,735,22737,252184,41687,XRF2,1,2022-11-04,17:25:24,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,780.0,218.78,248.715,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,160473,226,11541,116786,613,1015,20126,-897,83334,16159,24164,575,20869,230879,38681,XRF2,1,2022-11-04,17:25:44,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,800.0,218.8,248.735,44840242,SHLF11542851,10,0.15,6,9,10,12,No-Filter,170916,326,13099,128108,700,1160,22066,-1911,89425,16501,25696,675,24829,246562,40304,XRF2,1,2022-11-04,17:26:04,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,840.0,218.84,248.775,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,181513,308,14181,136278,838,1069,23975,-3331,93905,18045,26866,917,27822,262883,42979,XRF2,1,2022-11-04,17:26:24,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,870.0,218.87,248.805,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,184604,359,15468,145406,938,1039,22557,-3521,97702,18273,28191,867,20362,270867,43403,XRF2,1,2022-11-04,17:26:44,YEON,2022-11-29 20:54:05,
390,U1556,C,25,X,1,A,880.0,218.88,248.815,44840242,SHLF11542851,10,0.15,6,10,10,12,No-Filter,185648,384,15459,144750,1145,1068,22751,-3388,98159,19202,27880,716,20167,273519,42906,XRF2,1,2022-11-04,17:27:03,YEON,2022-11-29 20:54:05,
