Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1583-ABCDE-20220803-shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1583,E,12,H,1,A,400.0,99.4,118.38000000000001,44855352,SHLF11658721,10,0.15,6,16,10,12,No-Filter,406198,-3,1419,26817,772,1433,41618,-4380,6203,1544120,1700,489,6502,26627,52255,XRF2,1,2022-11-25,12:23:57,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,450.0,99.45,118.43,44855352,SHLF11658721,10,0.15,6,16,10,12,No-Filter,392869,-45,1137,25366,781,1584,42422,-3901,5843,1492620,1489,439,5664,24869,52203,XRF2,1,2022-11-25,12:24:23,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,500.0,99.5,118.48,44855352,SHLF11658721,10,0.15,6,16,10,12,No-Filter,406344,-10,1228,25759,617,1515,46482,-4486,6264,1532571,1573,567,6934,30425,53391,XRF2,1,2022-11-25,12:24:47,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,550.0,99.55,118.53,44855352,SHLF11658721,10,0.15,6,17,10,12,No-Filter,420290,-49,1215,26587,980,1783,43570,-4803,6202,1595730,1489,709,7605,31236,53391,XRF2,1,2022-11-25,12:25:13,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,600.0,99.6,118.58,44855352,SHLF11658721,10,0.15,6,16,10,12,No-Filter,409092,-26,1404,26515,663,1452,42975,-4214,6058,1547190,1571,761,8024,32322,52355,XRF2,1,2022-11-25,12:25:40,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,650.0,99.65,118.63000000000001,44855352,SHLF11658721,10,0.15,6,16,10,12,No-Filter,401250,-3,1278,25803,785,1542,42139,-4349,5550,1523446,1371,630,7902,29385,51632,XRF2,1,2022-11-25,12:26:06,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,700.0,99.7,118.68,44855352,SHLF11658721,10,0.15,6,16,10,12,No-Filter,392103,-17,1314,25543,669,1384,40376,-4160,5800,1480352,1654,637,8412,33059,51437,XRF2,1,2022-11-25,12:26:31,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,750.0,99.75,118.73,44855352,SHLF11658721,10,0.15,6,15,10,12,No-Filter,378694,-59,1371,27481,750,1130,39549,-3649,7579,1419155,1758,390,8569,34049,49911,XRF2,1,2022-11-25,12:26:57,YEON,2022-12-15 20:32:08,
393,U1583,E,12,H,1,A,800.0,99.8,118.78,44855352,SHLF11658721,10,0.15,6,15,10,12,No-Filter,376909,-58,1821,32859,907,1603,38913,-3765,12493,1396536,2454,674,6833,38288,50191,XRF2,1,2022-11-25,12:27:22,YEON,2022-12-15 20:32:08,
393,U1583,C,11,H,2,A,50.0,94.55,120.353,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,395612,56,1777,32416,769,1245,38803,-3893,7389,1484374,2083,480,7893,33862,50389,XRF2,1,2022-11-16,18:32:11,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,100.0,94.6,120.40299999999999,44853572,SHLF11649591,10,0.15,6,15,10,12,No-Filter,369033,23,2435,39575,717,1585,42884,-3512,9824,1329059,3367,1031,10044,43217,50269,XRF2,1,2022-11-16,18:32:37,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,150.0,94.65,120.453,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,431562,29,1554,28794,928,1326,35620,-4201,7961,1645836,1665,810,8847,33718,52211,XRF2,1,2022-11-16,18:33:03,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,200.0,94.7,120.503,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,422102,-12,1364,26413,771,1209,35460,-3827,6211,1613811,1493,715,8876,33354,51515,XRF2,1,2022-11-16,18:33:30,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,250.0,94.75,120.553,44853572,SHLF11649591,10,0.15,6,14,10,12,No-Filter,351698,-13,1016,23403,744,1106,28886,-1225,5123,1332605,1439,484,7977,31705,47154,XRF2,1,2022-11-16,18:33:57,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,300.0,94.8,120.603,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,399082,-8,1454,29671,701,1698,38192,-3870,9101,1500286,2127,614,7542,35920,51455,XRF2,1,2022-11-16,18:34:20,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,350.0,94.85,120.65299999999999,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,397575,38,1671,30852,848,1721,39172,-3918,10969,1485513,2198,380,7969,37413,51274,XRF2,1,2022-11-16,18:34:47,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,400.0,94.9,120.703,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,391020,43,1711,31195,570,1568,38889,-3758,10791,1456792,2276,1082,8879,39712,49953,XRF2,1,2022-11-16,18:35:13,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,450.0,94.95,120.753,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,394666,-3,1570,29970,717,1551,39554,-4335,9215,1467972,2091,751,10147,42862,50812,XRF2,1,2022-11-16,18:35:40,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,500.0,95.0,120.803,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,417163,40,1556,28548,818,1627,41248,-4067,8394,1572655,1725,494,9245,36862,52026,XRF2,1,2022-11-16,18:36:06,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,540.0,95.04,120.843,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,416534,-19,1419,28511,1197,1589,41860,-4308,9095,1567997,1584,411,9253,36078,52141,XRF2,1,2022-11-16,18:36:33,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,600.0,95.1,120.90299999999999,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,416852,-21,1721,30453,766,1667,41701,-4450,10554,1560279,2050,386,8549,38188,52141,XRF2,1,2022-11-16,18:36:59,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,650.0,95.15,120.953,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,407394,35,1612,29763,881,1613,40332,-4332,9545,1528508,2093,341,9120,36522,52237,XRF2,1,2022-11-16,18:37:26,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,700.0,95.2,121.003,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,408606,-27,1590,30363,822,1498,42256,-4314,9323,1529468,2152,751,9017,36740,52199,XRF2,1,2022-11-16,18:37:52,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,750.0,95.25,121.053,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,410320,-55,1429,28965,842,1544,39697,-4085,8741,1545188,1830,663,8855,35338,52324,XRF2,1,2022-11-16,18:38:19,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,800.0,95.3,121.103,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,410015,18,1479,27393,671,1461,39411,-3212,7663,1552211,1619,470,9751,33462,50847,XRF2,1,2022-11-16,18:38:45,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,850.0,95.35,121.15299999999999,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,392006,-53,1450,28120,838,1659,37259,-3188,8960,1478274,2125,616,8732,35294,49464,XRF2,1,2022-11-16,18:39:12,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,900.0,95.4,121.203,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,391562,-25,2151,33650,706,1388,36377,-3963,13328,1454756,2656,709,7681,40000,49857,XRF2,1,2022-11-16,18:39:38,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,950.0,95.45,121.253,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,415340,23,1897,32557,839,1391,40610,-4710,11041,1551123,2082,602,8357,40329,52309,XRF2,1,2022-11-16,18:40:05,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1000.0,95.5,121.303,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,415002,-51,1560,29720,514,1378,39588,-4564,8890,1564027,1958,797,8687,36654,52306,XRF2,1,2022-11-16,18:40:31,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1050.0,95.55,121.353,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,420057,58,1640,30511,703,1550,41227,-5094,9759,1571859,1980,593,11165,41537,52608,XRF2,1,2022-11-16,18:40:58,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1120.0,95.62,121.423,44853572,SHLF11649591,10,0.15,6,17,10,12,No-Filter,415681,-37,1506,28593,963,1475,39371,-4235,8489,1574470,1817,839,7213,32244,52600,XRF2,1,2022-11-16,18:41:26,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1150.0,95.65,121.453,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,409760,-13,1699,28063,746,1445,39598,-4328,7815,1546218,1846,721,8286,33837,52616,XRF2,1,2022-11-16,18:41:53,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1200.0,95.7,121.503,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,409579,4,1444,28361,744,1532,39751,-4504,8221,1545278,1981,698,7956,33358,51905,XRF2,1,2022-11-16,18:42:19,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1250.0,95.75,121.553,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,409258,-41,1353,26543,659,1207,38171,-3285,6917,1555855,1576,747,7375,30394,50388,XRF2,1,2022-11-16,18:42:46,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,2,A,1300.0,95.8,121.603,44853572,SHLF11649591,10,0.15,6,16,10,12,No-Filter,414349,-37,1259,25322,768,1414,40100,-3372,5438,1583264,1200,678,6415,27344,51300,XRF2,1,2022-11-16,18:43:12,YEON,2022-12-15 19:49:04,
393,U1583,C,11,H,3,A,50.0,96.05,121.853,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,396845,17,1493,27382,564,1331,41616,-3631,8440,1496357,1525,631,4782,30345,50836,XRF2,1,2022-11-19,09:32:41,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,100.0,96.1,121.90299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,399712,-19,1554,28007,724,1239,39235,-3737,7977,1519458,1509,411,4859,27759,51073,XRF2,1,2022-11-19,09:33:08,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,150.0,96.15,121.953,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,403175,24,1632,28578,881,1386,37282,-3958,9465,1536535,2081,532,4783,27807,50049,XRF2,1,2022-11-19,09:33:35,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,200.0,96.2,122.003,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,400028,-25,1533,28851,841,1506,40529,-4143,8935,1514638,1804,821,5176,29044,50581,XRF2,1,2022-11-19,09:34:02,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,250.0,96.25,122.053,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,405496,45,1595,28107,743,1458,40663,-4143,8438,1539262,1615,776,5082,28261,51541,XRF2,1,2022-11-19,09:34:29,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,300.0,96.3,122.103,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,399610,-56,1247,25358,726,1471,43097,-4172,6478,1516414,1578,576,5877,26597,51705,XRF2,1,2022-11-19,09:34:56,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,350.0,96.35,122.15299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,408778,-65,1092,23926,924,1474,42670,-3618,5343,1558761,1263,246,6179,27314,52231,XRF2,1,2022-11-19,09:35:23,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,400.0,96.4,122.203,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,398765,-22,1374,26152,637,1422,40862,-2889,7452,1509436,1804,630,5682,29446,50790,XRF2,1,2022-11-19,09:35:50,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,450.0,96.45,122.253,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,407731,-19,1269,25640,847,1506,42250,-3941,6328,1550775,1530,843,5702,29390,51303,XRF2,1,2022-11-19,09:36:17,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,490.0,96.49,122.29299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,401684,-21,1375,25694,821,1544,41566,-2872,7446,1520679,1608,523,4833,32277,51119,XRF2,1,2022-11-19,09:36:44,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,550.0,96.55,122.353,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,409599,-58,1592,29054,882,1483,41807,-3548,10591,1543955,1976,839,4868,31894,52001,XRF2,1,2022-11-19,09:37:11,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,600.0,96.6,122.40299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,402285,-9,1572,29798,876,1397,41136,-3371,10955,1514020,2178,607,5539,32747,50018,XRF2,1,2022-11-19,09:37:38,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,650.0,96.65,122.453,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,406003,-17,1516,29248,622,1440,41402,-3323,10341,1521860,2075,541,7794,37449,52126,XRF2,1,2022-11-19,09:38:05,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,700.0,96.7,122.503,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,413828,-49,1259,25654,655,1493,42209,-4183,7040,1571840,1692,657,6739,30655,53875,XRF2,1,2022-11-19,09:38:32,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,750.0,96.75,122.553,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,396537,-21,1570,28382,829,1269,38974,-3852,8508,1495784,1785,706,6611,33356,51837,XRF2,1,2022-11-19,09:38:59,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,800.0,96.8,122.603,44853582,SHLF11649621,10,0.15,6,15,10,12,No-Filter,386094,-19,1472,28250,792,1481,41379,-3634,9521,1444440,1954,519,6765,35900,51254,XRF2,1,2022-11-19,09:39:26,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,850.0,96.85,122.65299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,390312,-23,1222,26528,848,1447,39296,-3673,7689,1475189,1800,552,6506,30197,50848,XRF2,1,2022-11-19,09:39:53,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,880.0,96.88,122.68299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,395162,-17,1451,28356,747,1454,40089,-3341,9293,1487583,2135,758,7075,32580,51029,XRF2,1,2022-11-19,09:40:19,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,950.0,96.95,122.753,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,413805,11,1502,28678,814,1485,41695,-3807,9394,1566610,1962,483,6806,31343,50669,XRF2,1,2022-11-19,09:40:46,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1000.0,97.0,122.803,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,408700,-64,1492,29249,806,1653,44012,-3604,10202,1528637,1951,651,7105,36384,50933,XRF2,1,2022-11-19,09:41:13,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1060.0,97.06,122.863,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,398388,91,1706,30313,619,1551,41651,-3601,10637,1477716,2419,705,7507,41222,51573,XRF2,1,2022-11-19,09:41:40,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1120.0,97.12,122.923,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,397336,-26,1462,29511,780,1792,43799,-3578,10457,1472862,2223,762,7934,43680,51376,XRF2,1,2022-11-19,09:42:07,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1150.0,97.15,122.953,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,402309,-12,1497,28025,620,1453,43633,-4236,8785,1508846,2030,697,7006,37706,51483,XRF2,1,2022-11-19,09:42:34,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1200.0,97.2,123.003,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,391538,-54,1509,28470,797,1554,40926,-4037,8838,1468241,1828,458,6555,36354,50793,XRF2,1,2022-11-19,09:43:01,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1250.0,97.25,123.053,44853582,SHLF11649621,10,0.15,6,15,10,12,No-Filter,374315,-66,1486,27717,723,1557,38749,-3122,8926,1402341,1919,476,5578,33471,50099,XRF2,1,2022-11-19,09:43:28,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1300.0,97.3,123.103,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,403666,56,1714,30694,570,1448,42193,-4377,11634,1507947,2066,741,5879,38131,51707,XRF2,1,2022-11-19,09:43:55,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1350.0,97.35,123.15299999999999,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,410623,45,1879,31929,892,1609,42161,-4531,12110,1532900,2390,824,6396,39070,52006,XRF2,1,2022-11-19,09:44:22,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1400.0,97.4,123.203,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,408075,-35,1714,30609,812,1339,41460,-4041,10769,1526800,2333,657,6581,38872,52107,XRF2,1,2022-11-19,09:44:49,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1450.0,97.45,123.253,44853582,SHLF11649621,10,0.15,6,16,10,12,No-Filter,404059,9,1776,29970,604,1794,41546,-4441,9096,1505999,2005,537,9351,43200,52121,XRF2,1,2022-11-19,09:45:16,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,3,A,1490.0,97.49,123.29299999999999,44853582,SHLF11649621,10,0.15,6,17,10,12,No-Filter,427982,29,1637,28100,755,1582,44054,-4847,8750,1606936,1905,680,8663,39577,53473,XRF2,1,2022-11-19,09:45:43,YEON,2022-12-15 19:49:09,
393,U1583,C,11,H,4,A,50.0,97.56,123.363,44853592,SHLF11649651,10,0.15,6,13,10,12,No-Filter,325209,-32,1263,25723,601,1100,31514,-2025,7249,1211517,1614,710,5280,32053,46824,XRF2,1,2022-11-19,10:18:05,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,100.0,97.61,123.413,44853592,SHLF11649651,10,0.15,6,14,10,12,No-Filter,352818,-51,1273,26164,675,990,32547,-2156,7624,1330970,1693,799,4692,28334,49541,XRF2,1,2022-11-19,10:18:29,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,150.0,97.66000000000001,123.46300000000001,44853592,SHLF11649651,10,0.15,6,13,10,12,No-Filter,326271,-7,1941,32743,692,1227,31926,-1975,13861,1182033,2693,581,6767,43794,46331,XRF2,1,2022-11-19,10:18:53,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,200.0,97.71000000000001,123.513,44853592,SHLF11649651,10,0.15,6,14,10,12,No-Filter,334888,2,1661,31417,615,936,29437,-2029,11544,1228831,2445,583,7294,42861,46183,XRF2,1,2022-11-19,10:19:17,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,250.0,97.76,123.563,44853592,SHLF11649651,10,0.15,6,13,10,12,No-Filter,318812,-23,1410,27901,672,950,28376,-1383,8950,1171834,1878,256,8455,41185,44584,XRF2,1,2022-11-19,10:19:41,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,300.0,97.81,123.613,44853592,SHLF11649651,10,0.15,6,13,10,12,No-Filter,326783,1,1224,25972,614,980,28736,-2186,7257,1213248,1819,572,8370,38236,46183,XRF2,1,2022-11-19,10:20:04,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,340.0,97.85000000000001,123.653,44853592,SHLF11649651,10,0.15,6,14,10,12,No-Filter,338089,-58,1357,27982,603,1049,29272,-2341,8316,1266946,1722,642,7021,31292,46868,XRF2,1,2022-11-19,10:20:28,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,400.0,97.91000000000001,123.71300000000001,44853592,SHLF11649651,10,0.15,6,14,10,12,No-Filter,357396,-11,1289,26468,721,1190,34195,-2609,8334,1348020,1783,626,5498,26488,48994,XRF2,1,2022-11-19,10:20:52,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,450.0,97.96000000000001,123.763,44853592,SHLF11649651,10,0.15,6,16,10,12,No-Filter,408875,-70,965,22122,913,825,29520,-2999,2786,1606807,1167,553,2164,11681,54761,XRF2,1,2022-11-19,10:21:16,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,500.0,98.01,123.813,44853592,SHLF11649651,10,0.15,6,16,10,12,No-Filter,394915,-40,861,18969,576,383,27712,-2117,1174,1564395,889,608,1095,7136,55549,XRF2,1,2022-11-19,10:21:43,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,550.0,98.06,123.863,44853592,SHLF11649651,10,0.15,6,16,10,12,No-Filter,392501,-4,1520,28125,585,1008,35470,-3515,8542,1496648,1869,830,4493,24692,50765,XRF2,1,2022-11-19,10:22:10,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,600.0,98.11,123.913,44853592,SHLF11649651,10,0.15,6,16,10,12,No-Filter,388768,2,1438,28420,758,1322,35836,-3593,8689,1475279,1745,627,5875,27897,49582,XRF2,1,2022-11-19,10:22:37,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,650.0,98.16000000000001,123.96300000000001,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,386371,-33,1342,27387,666,1237,38058,-3361,7632,1462422,1676,694,7140,28901,50123,XRF2,1,2022-11-19,10:23:04,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,690.0,98.2,124.003,44853592,SHLF11649651,10,0.15,6,14,10,12,No-Filter,356332,-33,1238,25624,490,1054,35625,-3836,6291,1348307,1418,529,6795,25766,48394,XRF2,1,2022-11-19,10:23:30,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,750.0,98.26,124.063,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,368218,-11,1192,25221,788,1367,37009,-3784,6419,1391078,1662,744,8553,28690,49199,XRF2,1,2022-11-19,10:23:55,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,800.0,98.31,124.113,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,364516,-15,1340,25847,654,1371,37336,-4022,7690,1370978,1886,570,7327,30222,48642,XRF2,1,2022-11-19,10:24:20,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,850.0,98.36,124.163,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,385822,-60,1532,28471,676,1347,37618,-3969,9264,1455037,1988,528,7121,29616,50375,XRF2,1,2022-11-19,10:24:44,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,910.0,98.42,124.223,44853592,SHLF11649651,10,0.15,6,16,10,12,No-Filter,388495,3,1373,28359,745,1557,36781,-3830,9437,1468364,1947,520,6104,28985,50552,XRF2,1,2022-11-19,10:25:11,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,950.0,98.46000000000001,124.263,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,366473,49,1430,26826,714,1345,34646,-3702,8205,1387114,1783,651,6015,28036,47939,XRF2,1,2022-11-19,10:25:37,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1000.0,98.51,124.313,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,371701,9,1393,27349,502,1165,39174,-3824,8653,1389758,2025,728,7325,32578,50161,XRF2,1,2022-11-19,10:26:02,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1040.0,98.55000000000001,124.35300000000001,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,369547,-26,1398,27287,734,1384,36873,-3725,7854,1394676,1544,487,7047,28021,48510,XRF2,1,2022-11-19,10:26:27,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1100.0,98.61,124.413,44853592,SHLF11649651,10,0.15,6,16,10,12,No-Filter,388612,29,1508,28495,919,1483,41626,-4061,8267,1455222,2092,726,6993,33460,50990,XRF2,1,2022-11-19,10:26:52,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1150.0,98.66000000000001,124.46300000000001,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,379477,11,1310,25455,768,1741,39892,-3710,7275,1431458,1536,722,6553,30016,50459,XRF2,1,2022-11-19,10:27:18,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1200.0,98.71000000000001,124.513,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,371080,-33,1096,24380,638,1259,38340,-3927,6218,1405028,1671,453,6557,26597,49583,XRF2,1,2022-11-19,10:27:45,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1260.0,98.77000000000001,124.57300000000001,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,368979,-25,1257,24857,602,1111,35116,-3384,6517,1405680,1643,420,5852,25162,47797,XRF2,1,2022-11-19,10:28:10,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1300.0,98.81,124.613,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,361150,-17,1183,24855,1011,1163,32941,-3080,5743,1382368,1708,535,6063,22203,47096,XRF2,1,2022-11-19,10:28:35,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1350.0,98.86,124.663,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,367188,-14,1114,24336,891,994,31921,-2860,5410,1412954,1291,621,5834,19973,47495,XRF2,1,2022-11-19,10:28:59,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1400.0,98.91000000000001,124.71300000000001,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,369274,-39,1108,22973,815,1254,34272,-2933,4724,1420746,1250,787,5517,17671,49070,XRF2,1,2022-11-19,10:29:24,YEON,2022-12-15 19:49:14,
393,U1583,C,11,H,4,A,1450.0,98.96000000000001,124.763,44853592,SHLF11649651,10,0.15,6,15,10,12,No-Filter,372301,-45,1193,23601,756,1238,39134,-2734,5258,1410055,1573,464,7949,25871,50002,XRF2,1,2022-11-19,10:29:49,YEON,2022-12-15 19:49:14,
